"","Artist","User","LIKE_ARTIST","Beautiful","Fun","Cool","Thoughtful","Current"
"669","5","3990",NA,0,0,0,0,0
"670","5","3991",NA,0,0,0,0,0
"671","13","13277",19,0,0,0,0,0
"672","5","3987",NA,0,0,0,0,0
"673","35","29061",NA,0,0,0,0,0
"674","5","3988",NA,0,0,0,0,0
"675","41","41175",67,0,0,0,1,0
"676","35","29059",NA,1,0,0,1,0
"677","10","33851",NA,0,0,0,0,0
"678","35","29055",NA,0,0,0,0,0
"679","6","5677",28,0,0,0,0,0
"680","35","29051",NA,1,0,0,0,0
"681","10","33854",NA,0,0,0,0,0
"682","10","33850",NA,0,1,1,0,0
"683","40","47837",22,0,1,0,0,0
"684","46","43736",32,0,0,0,1,0
"685","46","43739",28,0,0,0,0,0
"686","35","29057",NA,0,0,0,0,0
"687","36","30176",NA,0,1,0,0,0
"688","41","41193",48,0,0,0,0,0
"689","44","41929",NA,0,0,0,0,0
"690","25","19697",NA,0,0,0,0,0
"691","23","18114",NA,0,0,0,0,0
"692","35","29072",NA,0,1,0,0,0
"693","5","3993",NA,0,0,0,0,0
"694","41","42707",32,0,0,0,0,0
"695","35","29074",NA,0,0,0,0,0
"696","40","36096",49,0,0,0,0,1
"697","23","18111",NA,0,0,0,0,0
"698","25","19695",NA,0,0,0,0,0
"699","25","19694",NA,0,0,0,0,0
"700","23","18110",NA,0,0,0,0,0
"701","23","18112",NA,0,0,0,0,0
"702","28","24417",26,0,0,0,0,0
"703","10","33821",NA,0,0,0,0,0
"704","35","29062",NA,1,0,0,0,0
"705","35","29065",NA,0,0,0,0,0
"706","5","3985",NA,0,0,0,0,0
"707","44","41944",NA,0,0,0,0,0
"708","25","19691",NA,0,0,0,0,0
"709","3","3457",81,1,0,1,0,1
"710","41","41191",51,0,0,0,0,0
"711","25","19690",NA,0,0,0,0,0
"712","40","36089",70,0,0,0,0,0
"713","44","41941",NA,0,0,1,0,0
"714","25","19692",NA,0,0,0,0,0
"715","10","33826",NA,0,0,0,0,1
"716","4","36616",70,0,0,1,0,0
"717","36","30199",NA,0,0,0,0,0
"718","11","40052",70,1,0,0,0,1
"719","36","30195",NA,0,0,0,0,1
"720","10","33836",NA,0,0,0,0,1
"721","10","33833",NA,0,0,0,0,0
"722","10","33835",NA,0,0,0,0,0
"723","49","48909",NA,0,0,0,0,0
"724","44","41939",NA,0,1,0,0,0
"725","49","48908",NA,0,0,0,0,0
"726","49","48907",NA,0,0,0,0,0
"727","10","5994",NA,0,1,0,0,0
"728","10","5982",NA,0,1,1,0,0
"729","46","43755",31,0,0,0,0,0
"730","10","33838",NA,0,0,1,0,0
"731","46","43757",31,0,0,0,0,0
"732","46","43733",45,0,0,0,0,0
"733","36","30194",NA,0,1,0,0,0
"734","49","48913",NA,0,0,0,0,0
"735","5","3932",NA,0,0,0,0,0
"736","35","29091",NA,1,0,0,1,0
"737","5","3933",NA,0,0,0,0,0
"738","5","3934",NA,0,0,0,0,0
"739","14","31607",NA,0,0,0,0,0
"740","28","24464",49,0,0,0,0,0
"741","35","29095",NA,0,0,0,0,0
"742","41","42713",48,0,0,1,0,1
"743","41","42712",49,0,0,0,0,0
"744","13","11429",NA,0,0,0,0,0
"745","49","48910",NA,0,0,0,0,0
"746","41","42717",51,0,0,0,0,0
"747","10","33807",NA,0,0,1,0,0
"748","13","11425",NA,0,0,0,0,0
"749","10","33804",NA,0,0,0,0,0
"750","10","33806",NA,0,0,0,0,0
"751","13","11423",NA,0,0,0,0,0
"752","13","11422",NA,0,0,0,0,0
"753","35","29087",NA,0,0,0,0,0
"754","13","11428",NA,0,0,0,0,0
"755","13","11427",NA,0,0,0,0,0
"756","5","3945",NA,0,0,0,0,0
"757","5","3944",NA,0,0,0,0,0
"758","46","43786",30,1,0,0,0,0
"759","49","48929",NA,0,0,0,0,0
"760","5","3943",NA,0,0,1,0,1
"761","10","33812",NA,0,0,0,0,0
"762","41","41185",11,0,0,0,0,0
"763","10","33813",NA,0,0,0,0,0
"764","10","33809",NA,0,0,0,0,0
"765","5","3937",NA,0,0,0,0,0
"766","10","33817",NA,0,0,0,0,0
"767","10","33818",NA,0,0,0,0,0
"768","46","43788",14,0,0,0,0,0
"769","35","29093",NA,1,0,0,0,0
"770","5","3938",NA,0,0,0,0,0
"771","35","29090",NA,0,0,0,0,0
"772","5","3935",NA,0,0,0,0,0
"773","10","33810",NA,0,0,0,0,0
"774","5","3936",NA,0,0,0,0,0
"775","49","48930",NA,0,0,0,0,0
"776","5","3956",NA,0,0,0,0,0
"777","14","31627",NA,0,0,0,0,0
"778","40","47853",70,0,0,0,0,1
"779","40","49455",20,0,0,0,0,0
"780","33","35902",NA,0,0,0,0,0
"781","5","3951",NA,0,0,0,0,0
"782","14","31622",NA,1,0,0,1,0
"783","13","11407",NA,0,0,0,0,0
"784","5","3952",NA,0,0,0,0,0
"785","41","41179",38,0,0,0,0,0
"786","5","3954",NA,0,0,0,0,0
"787","5","3955",NA,0,0,0,0,0
"788","49","48931",NA,0,0,0,0,0
"789","49","48932",NA,0,0,0,0,0
"790","49","48934",NA,0,0,0,0,0
"791","2","2057",51,0,0,0,0,0
"792","33","35905",NA,0,0,0,0,0
"793","33","35906",NA,0,0,0,0,0
"794","41","41151",63,1,0,0,0,0
"795","49","48933",NA,0,0,0,0,0
"796","33","35901",NA,0,0,0,0,0
"797","41","41136",87,0,1,1,1,1
"798","13","11403",NA,0,0,0,0,0
"799","13","11402",NA,0,0,0,0,0
"800","13","11404",NA,0,0,1,0,1
"801","14","31621",NA,1,0,1,1,0
"802","5","3941",NA,0,0,0,0,0
"803","5","3967",NA,0,0,0,0,0
"804","14","31617",NA,0,0,0,0,0
"805","13","11418",NA,0,0,1,0,1
"806","5","3964",NA,0,0,0,0,0
"807","14","31614",NA,0,0,1,0,0
"808","13","11411",NA,0,0,0,0,0
"809","46","43799",26,0,0,0,1,0
"810","13","11413",NA,0,0,0,0,0
"811","46","43793",26,0,0,0,0,0
"812","22","18166",84,0,0,1,0,0
"813","13","11410",NA,0,0,0,0,0
"814","13","11419",NA,0,0,0,0,0
"815","41","42701",68,0,0,0,1,0
"816","13","11415",NA,0,0,0,0,0
"817","13","11417",NA,0,0,1,0,0
"818","41","42623",46,0,0,0,0,0
"819","15","11104",NA,0,0,0,0,0
"820","25","19626",NA,0,0,0,0,0
"821","13","11479",NA,0,0,0,0,0
"822","13","11476",NA,0,0,0,0,0
"823","41","42626",51,0,0,1,0,1
"824","13","11474",NA,0,0,1,0,0
"825","13","11471",NA,0,0,0,0,0
"826","25","19623",NA,0,0,0,0,0
"827","25","19620",NA,0,0,0,0,0
"828","25","19621",NA,0,0,0,0,0
"829","41","42631",50,0,0,0,0,0
"830","25","19639",NA,0,1,1,0,1
"831","25","19635",NA,0,0,0,0,0
"832","25","19636",NA,0,1,1,0,1
"833","25","19638",NA,0,0,0,0,0
"834","13","11466",NA,0,0,0,0,0
"835","13","11465",NA,0,0,0,0,0
"836","41","42642",50,0,0,0,0,0
"837","25","19634",NA,0,0,0,0,0
"838","25","19633",NA,0,0,0,0,0
"839","25","19631",NA,0,0,0,0,0
"840","13","11461",NA,0,0,0,0,1
"841","25","19647",NA,0,1,0,0,1
"842","25","19646",NA,0,0,0,0,0
"843","6","5609",29,0,0,0,0,0
"844","15","11126",NA,0,0,0,0,0
"845","13","11459",NA,0,1,0,0,0
"846","41","42647",52,0,0,1,0,0
"847","15","11127",NA,0,0,0,0,0
"848","14","28971",45,1,0,0,0,0
"849","15","11125",NA,0,0,0,0,0
"850","5","3914",NA,0,0,0,0,1
"851","25","21155",74,0,0,0,0,0
"852","5","3913",NA,0,0,0,0,0
"853","6","5608",33,0,0,0,0,0
"854","10","33792",NA,0,0,0,0,0
"855","41","42641",48,0,0,0,0,0
"856","40","47890",70,0,1,0,0,0
"857","41","42630",55,0,0,0,0,0
"858","6","5612",30,1,0,1,0,0
"859","41","42644",50,0,0,1,0,0
"860","15","11119",NA,0,0,0,0,0
"861","25","19600",NA,0,0,0,0,0
"862","25","19601",NA,0,0,0,0,0
"863","15","11113",NA,0,0,1,0,0
"864","15","11112",NA,0,0,0,0,0
"865","15","11111",NA,0,0,0,0,0
"866","15","11116",NA,0,0,0,0,0
"867","10","33790",NA,0,0,0,0,0
"868","6","5607",51,0,0,0,0,0
"869","28","24301",NA,0,0,0,0,0
"870","5","3908",NA,0,0,0,0,0
"871","5","3906",NA,0,0,0,0,0
"872","5","3907",NA,0,0,0,1,0
"873","25","19614",NA,0,0,0,0,0
"874","28","24309",NA,0,0,0,0,0
"875","15","11114",NA,0,0,0,0,0
"876","15","11110",NA,0,0,0,0,0
"877","5","3904",NA,0,0,0,1,1
"878","15","11108",NA,0,0,0,0,0
"879","15","11107",NA,0,0,0,0,0
"880","15","11109",NA,0,0,0,0,0
"881","25","19610",NA,0,1,0,0,0
"882","5","3911",NA,0,0,0,0,0
"883","5","3912",NA,0,0,0,0,0
"884","15","11101",NA,0,0,0,0,0
"885","15","11100",NA,0,0,0,0,0
"886","43","43315",70,1,0,0,1,0
"887","9","8604",29,0,0,0,0,0
"888","15","11102",NA,0,0,0,0,0
"889","25","19629",NA,0,0,0,0,0
"890","49","47447",NA,0,0,0,0,1
"891","6","5611",49,0,0,0,0,1
"892","40","49264",9,0,0,0,0,0
"893","14","28927",49,0,0,0,0,0
"894","6","5645",29,0,0,0,0,0
"895","6","5628",48,0,0,0,0,0
"896","41","42686",48,0,1,1,0,0
"897","13","11495",NA,0,0,0,0,0
"898","13","11498",NA,0,0,0,0,0
"899","13","11497",NA,0,1,0,0,0
"900","13","11496",NA,0,0,0,0,0
"901","13","11499",NA,0,0,0,0,0
"902","41","42687",44,0,0,1,0,0
"903","40","36067",63,0,0,0,0,0
"904","25","19649",NA,0,0,0,0,0
"905","6","5656",28,0,0,0,0,0
"906","13","13206",72,0,0,0,0,0
"907","14","28933",53,0,0,0,0,0
"908","25","19657",NA,0,0,0,0,0
"909","25","19642",NA,0,0,0,0,1
"910","13","11494",NA,0,0,0,0,1
"911","41","42684",57,0,0,0,0,0
"912","13","11491",NA,0,0,0,0,0
"913","6","5666",30,0,1,0,1,1
"914","25","19643",NA,0,0,1,0,1
"915","13","11492",NA,0,0,0,0,0
"916","25","19641",NA,0,0,0,0,0
"917","13","11484",NA,0,0,0,0,0
"918","10","33740",NA,0,0,0,0,0
"919","41","42695",49,0,0,1,0,0
"920","13","11486",NA,0,0,0,0,0
"921","13","11485",NA,0,0,0,0,0
"922","10","33749",NA,0,0,1,1,0
"923","13","11488",NA,0,0,0,0,0
"924","10","33742",NA,0,0,0,0,0
"925","41","42699",44,0,0,0,0,0
"926","10","33744",NA,0,0,0,0,0
"927","25","19652",NA,0,0,0,0,0
"928","25","19651",NA,0,0,0,0,0
"929","13","11480",NA,0,1,0,0,0
"930","25","19656",NA,0,1,0,0,1
"931","13","11481",NA,0,1,1,0,0
"932","23","19355",63,1,1,1,1,0
"933","15","11178",NA,0,0,0,0,0
"934","15","11177",NA,0,0,0,0,0
"935","14","31592",NA,0,0,0,0,0
"936","15","11175",NA,0,0,0,0,0
"937","15","11171",NA,0,0,0,0,0
"938","15","11174",NA,0,0,0,0,0
"939","11","39516",34,0,0,0,0,0
"940","6","7021",NA,1,1,1,1,1
"941","41","42690",72,1,0,1,0,1
"942","15","11165",NA,0,0,0,0,0
"943","11","39520",32,0,0,0,0,0
"944","15","11160",NA,0,0,0,0,0
"945","15","11163",NA,0,0,0,0,0
"946","15","11164",NA,0,0,0,0,0
"947","41","42694",68,0,0,1,1,0
"948","15","11161",NA,0,0,0,0,0
"949","6","7026",NA,0,0,0,0,0
"950","16","16541",13,0,0,0,0,0
"951","15","11199",NA,0,0,0,0,0
"952","15","11198",NA,0,0,0,0,0
"953","6","7007",NA,0,0,0,0,0
"954","15","11196",NA,0,0,0,0,0
"955","15","11191",NA,0,0,0,0,0
"956","15","11190",NA,0,0,0,0,0
"957","15","11197",NA,0,0,1,0,0
"958","15","11192",NA,0,0,0,0,0
"959","15","11193",NA,0,0,0,0,0
"960","6","7017",NA,0,0,0,0,0
"961","15","11195",NA,0,0,0,0,0
"962","15","11194",NA,0,0,0,0,0
"963","15","11189",NA,0,0,0,0,0
"964","15","11181",NA,0,0,0,0,0
"965","15","11180",NA,0,0,0,0,0
"966","15","11135",NA,0,0,0,0,0
"967","14","28983",48,0,0,0,0,0
"968","15","11138",NA,0,0,0,0,0
"969","15","11137",NA,0,0,1,0,0
"970","15","11132",NA,0,0,0,0,0
"971","14","28975",68,0,0,0,1,0
"972","15","11148",NA,0,0,0,0,0
"973","25","19602",NA,0,0,0,0,0
"974","15","11124",NA,0,0,0,0,0
"975","15","11128",NA,0,0,0,0,0
"976","15","11129",NA,0,0,0,0,0
"977","48","49106",29,1,0,0,0,0
"978","15","11133",NA,0,0,0,0,0
"979","15","11134",NA,0,0,0,0,0
"980","15","11136",NA,0,0,0,0,0
"981","15","11120",NA,0,0,0,0,0
"982","15","11155",NA,0,0,0,0,0
"983","15","11154",NA,1,0,0,0,0
"984","15","11156",NA,0,0,0,0,0
"985","15","11157",NA,0,0,0,0,0
"986","15","11153",NA,0,0,0,0,0
"987","11","39507",30,0,0,0,0,0
"988","49","47490",NA,0,0,0,0,0
"989","15","11169",NA,0,0,0,0,0
"990","15","11146",NA,0,0,0,0,0
"991","15","11143",NA,0,0,0,0,0
"992","11","39508",28,0,0,1,0,0
"993","25","21111",59,0,0,0,0,0
"994","15","11142",NA,0,0,0,0,0
"995","15","11141",NA,0,0,0,0,0
"996","15","11140",NA,0,0,0,0,0
"997","15","11159",NA,0,0,1,0,0
"998","22","18222",70,0,0,1,0,0
"999","40","47554",92,0,1,1,0,1
"1000","32","26939",100,0,0,1,0,0
"1001","11","39457",50,0,0,0,0,0
"1002","8","9250",51,0,0,0,0,0
"1003","22","18239",61,0,0,1,0,1
"1004","33","35271",60,0,0,0,0,0
"1005","38","32102",NA,0,0,0,0,0
"1006","38","32104",NA,0,0,1,0,1
"1007","38","32103",NA,0,1,1,0,1
"1008","38","32105",NA,0,0,0,0,0
"1009","14","31799",NA,0,0,1,0,1
"1010","38","32113",NA,0,0,0,0,0
"1011","14","31791",NA,0,0,0,0,1
"1012","38","32106",NA,0,0,1,0,0
"1013","38","32108",NA,1,1,1,1,0
"1014","1","3869",50,0,0,0,0,0
"1015","1","3879",33,0,0,0,0,0
"1016","36","28636",NA,0,0,0,0,0
"1017","36","28635",NA,0,0,0,0,0
"1018","14","31797",NA,0,0,0,0,0
"1019","22","18218",56,0,0,0,0,0
"1020","14","31790",NA,0,0,0,0,0
"1021","38","32117",NA,0,0,0,0,0
"1022","2","21540",30,0,0,0,0,0
"1023","38","32115",NA,0,0,0,0,0
"1024","11","39439",41,0,0,1,0,1
"1025","38","32110",NA,0,0,0,0,1
"1026","38","32116",NA,0,0,0,0,1
"1027","14","31787",NA,1,0,0,0,0
"1028","28","24090",NA,0,0,0,0,0
"1029","38","32119",NA,0,0,0,0,0
"1030","28","24094",NA,0,0,0,0,0
"1031","14","31789",NA,0,0,0,0,0
"1032","38","32120",NA,0,0,0,0,0
"1033","38","32124",NA,0,0,0,0,0
"1034","38","32125",NA,0,0,0,0,0
"1035","38","32126",NA,0,0,0,0,0
"1036","14","31785",NA,0,0,0,1,0
"1037","22","18272",70,1,0,0,1,0
"1038","14","31780",NA,0,0,0,0,0
"1039","38","32122",NA,0,0,0,0,0
"1040","38","32123",NA,0,0,0,0,0
"1041","28","24080",NA,0,0,0,0,0
"1042","14","31777",NA,0,0,0,0,1
"1043","28","24081",NA,0,0,1,0,0
"1044","14","31770",NA,0,0,0,0,0
"1045","14","31771",NA,1,0,0,0,0
"1046","38","32129",NA,0,0,0,0,0
"1047","28","24082",NA,0,0,0,0,0
"1048","28","24089",NA,0,0,0,0,0
"1049","40","49508",28,0,0,0,0,0
"1050","22","18258",71,1,0,1,0,0
"1051","38","32133",NA,0,0,0,0,0
"1052","38","32135",NA,0,0,0,0,0
"1053","38","32137",NA,0,0,0,0,0
"1054","38","32131",NA,0,0,0,1,0
"1055","38","32136",NA,0,1,0,0,0
"1056","14","31775",NA,0,0,0,0,0
"1057","4","1801",73,0,0,0,0,0
"1058","14","31773",NA,1,0,0,0,0
"1059","11","39497",31,0,0,0,0,0
"1060","38","32134",NA,0,0,0,0,0
"1061","14","31769",NA,0,0,0,0,0
"1062","45","45275",67,0,0,0,0,0
"1063","15","12984",NA,0,0,0,1,0
"1064","39","31264",37,0,0,0,0,0
"1065","15","12988",NA,0,0,0,0,0
"1066","22","18245",75,1,1,0,1,0
"1067","14","31767",NA,0,0,0,0,0
"1068","28","24078",NA,0,0,0,0,0
"1069","28","24075",NA,0,0,0,0,0
"1070","28","24076",NA,1,0,0,0,0
"1071","38","32130",NA,0,0,1,0,0
"1072","11","39475",35,0,1,0,0,1
"1073","11","39482",24,0,0,0,0,0
"1074","38","32146",NA,0,0,0,0,0
"1075","38","32147",NA,0,0,0,0,0
"1076","11","39467",46,0,0,1,0,0
"1077","28","24077",NA,1,0,1,0,0
"1078","38","32142",NA,0,0,0,0,0
"1079","38","32149",NA,0,0,0,0,0
"1080","4","1835",70,0,0,0,0,0
"1081","38","32145",NA,0,0,1,0,0
"1082","38","32143",NA,0,1,0,0,0
"1083","14","31763",NA,0,0,0,0,0
"1084","11","39498",11,0,0,0,0,0
"1085","11","39460",53,0,0,0,0,0
"1086","39","31269",27,0,0,0,1,0
"1087","33","35956",91,1,0,0,1,0
"1088","14","31754",NA,0,0,1,0,0
"1089","14","31756",NA,0,0,0,0,0
"1090","39","31265",23,0,0,0,0,0
"1091","39","31249",48,0,0,0,0,0
"1092","28","24061",NA,0,0,0,0,0
"1093","38","32140",NA,0,1,0,0,0
"1094","28","24062",NA,1,0,0,0,0
"1095","38","32157",NA,0,1,1,0,0
"1096","28","24079",NA,0,0,0,0,0
"1097","38","32153",NA,0,0,0,0,0
"1098","38","32155",NA,1,1,1,1,0
"1099","14","31750",NA,0,0,1,0,0
"1100","38","32156",NA,0,0,0,0,0
"1101","11","39481",15,0,0,0,0,1
"1102","13","11520",NA,0,0,1,0,0
"1103","38","32165",NA,0,0,0,0,0
"1104","38","32167",NA,0,0,0,0,0
"1105","13","11526",NA,0,0,0,0,0
"1106","14","31741",NA,0,0,0,0,0
"1107","13","11524",NA,0,0,0,0,0
"1108","13","11521",NA,0,0,0,0,1
"1109","13","11523",NA,0,0,0,0,0
"1110","10","7056",47,0,1,0,0,0
"1111","38","32169",NA,0,0,1,0,0
"1112","14","13511",NA,0,0,0,0,0
"1113","14","31744",NA,0,0,0,0,0
"1114","14","31743",NA,0,0,0,0,0
"1115","14","31749",NA,0,0,0,0,0
"1116","38","32178",NA,0,0,0,0,0
"1117","13","11531",NA,0,0,0,0,0
"1118","12","15175",58,0,0,1,0,0
"1119","15","16654",NA,0,0,0,0,0
"1120","13","11537",NA,0,0,0,0,0
"1121","13","11539",NA,0,0,0,0,0
"1122","39","31251",30,0,0,0,0,0
"1123","13","11538",NA,0,0,0,0,0
"1124","13","11535",NA,0,0,0,0,0
"1125","38","32175",NA,0,0,0,0,0
"1126","13","11533",NA,0,1,0,0,1
"1127","10","7046",63,0,0,1,1,1
"1128","14","13504",NA,0,0,0,0,0
"1129","14","13501",NA,0,0,0,0,0
"1130","14","13507",NA,0,0,0,0,0
"1131","14","31734",NA,0,1,0,0,0
"1132","14","13505",NA,1,0,0,0,0
"1133","14","31737",NA,0,0,0,0,0
"1134","14","13506",NA,0,0,0,1,0
"1135","10","7036",70,0,0,1,0,0
"1136","39","31227",50,0,0,0,1,0
"1137","13","11549",NA,1,0,1,0,0
"1138","13","11542",NA,0,0,0,0,0
"1139","43","43191",88,0,0,0,1,0
"1140","39","31220",51,0,1,0,0,0
"1141","14","31720",NA,1,1,0,0,0
"1142","38","32170",NA,0,1,0,0,0
"1143","41","42617",30,0,0,0,0,0
"1144","13","11546",NA,0,0,0,0,0
"1145","13","11543",NA,0,0,0,0,0
"1146","38","32171",NA,0,0,0,0,0
"1147","14","13536",NA,0,0,0,1,0
"1148","14","13537",NA,0,0,0,0,0
"1149","14","13532",NA,0,0,0,0,0
"1150","38","32173",NA,0,0,0,0,0
"1151","15","12948",NA,0,0,0,0,0
"1152","38","32174",NA,0,0,0,0,0
"1153","14","13533",NA,0,0,1,0,0
"1154","14","31728",NA,0,0,0,0,0
"1155","14","31721",NA,0,0,0,0,0
"1156","14","31724",NA,0,0,0,0,0
"1157","13","11552",NA,0,0,0,0,0
"1158","38","32180",NA,0,0,0,0,0
"1159","13","11550",NA,0,0,0,0,0
"1160","13","11554",NA,0,0,0,0,0
"1161","41","42605",31,0,0,0,0,1
"1162","38","32182",NA,0,0,0,0,0
"1163","14","13524",NA,0,0,0,0,0
"1164","14","13523",NA,0,0,0,0,0
"1165","14","31712",NA,0,0,0,0,0
"1166","14","31713",NA,0,0,1,0,0
"1167","49","49318",47,0,0,0,0,0
"1168","38","32184",NA,1,0,0,1,0
"1169","14","31707",NA,1,0,0,1,0
"1170","38","32185",NA,0,0,0,0,0
"1171","10","7050",67,0,1,0,0,1
"1172","14","31714",NA,0,0,0,0,0
"1173","14","13527",NA,1,0,1,0,0
"1174","14","13551",NA,1,0,0,0,0
"1175","14","13550",NA,0,0,0,0,0
"1176","3","3117",62,0,0,1,0,1
"1177","41","42611",10,0,0,0,0,0
"1178","39","31223",31,0,0,0,1,1
"1179","14","31704",NA,0,0,0,0,0
"1180","14","31705",NA,0,0,0,0,0
"1181","14","31702",NA,0,0,0,0,0
"1182","14","31706",NA,0,0,0,0,0
"1183","14","13554",NA,0,0,0,0,0
"1184","15","12925",NA,0,0,0,0,0
"1185","14","13557",NA,0,0,0,0,0
"1186","4","1882",68,1,0,0,0,1
"1187","14","13549",NA,0,0,0,0,0
"1188","26","23390",74,0,1,1,1,0
"1189","14","13546",NA,0,0,0,1,0
"1190","13","11501",NA,0,0,0,0,0
"1191","15","12912",NA,0,0,1,0,0
"1192","14","13577",NA,1,0,0,0,0
"1193","13","11505",NA,0,0,1,0,0
"1194","14","11569",95,1,0,0,1,1
"1195","20","17121",92,0,0,1,0,0
"1196","14","13579",NA,1,0,0,0,0
"1197","15","12905",NA,0,0,0,0,0
"1198","14","13562",NA,0,1,1,0,0
"1199","13","11512",NA,0,0,1,0,1
"1200","43","43176",91,1,1,0,1,1
"1201","13","11519",NA,0,0,0,0,0
"1202","14","13563",NA,0,0,0,0,0
"1203","41","41969",100,0,0,1,0,0
"1204","3","4781",NA,1,0,1,0,0
"1205","3","4784",NA,0,0,0,0,0
"1206","40","47589",72,0,1,1,0,0
"1207","3","4778",NA,0,0,0,0,0
"1208","15","11202",NA,0,0,0,0,0
"1209","15","11205",NA,0,0,0,0,0
"1210","15","11204",NA,0,0,0,0,0
"1211","4","36705",70,0,0,0,0,0
"1212","14","13581",NA,0,0,0,0,0
"1213","3","4766",NA,1,0,1,0,0
"1214","49","47542",NA,0,0,0,0,0
"1215","41","42568",50,0,0,0,0,0
"1216","43","43007",64,0,0,0,1,1
"1217","14","13580",NA,0,1,0,0,0
"1218","3","4790",NA,0,0,0,0,0
"1219","43","43011",61,1,0,0,1,0
"1220","41","42556",69,0,0,0,0,0
"1221","3","4776",NA,0,0,0,0,0
"1222","3","3036",55,0,0,0,0,0
"1223","43","43026",68,1,0,1,0,1
"1224","41","42515",86,0,0,1,0,1
"1225","3","4742",NA,0,0,0,0,0
"1226","41","42583",10,0,0,0,0,0
"1227","3","4772",NA,1,0,0,1,1
"1228","43","43009",77,1,0,0,0,0
"1229","3","4767",NA,0,0,0,0,0
"1230","3","4769",NA,0,0,0,0,0
"1231","3","4768",NA,0,0,0,0,0
"1232","40","47555",74,0,1,1,0,0
"1233","3","4773",NA,0,0,0,0,0
"1234","3","4771",NA,1,0,1,0,0
"1235","43","43023",72,1,0,1,1,1
"1236","41","42552",48,0,0,0,0,0
"1237","15","11234",NA,0,0,0,0,0
"1238","15","11233",NA,0,0,0,0,0
"1239","15","11232",NA,0,0,0,0,0
"1240","15","11231",NA,0,0,0,0,0
"1241","13","11571",NA,0,0,1,0,0
"1242","15","11239",NA,0,0,0,0,0
"1243","13","11573",NA,0,0,1,0,0
"1244","41","42527",54,0,0,0,0,0
"1245","13","11579",NA,0,0,0,0,0
"1246","13","11577",NA,0,0,0,0,0
"1247","22","18249",98,1,0,0,1,0
"1248","41","42504",72,0,1,0,0,0
"1249","15","11220",NA,0,0,0,0,0
"1250","15","11227",NA,0,0,0,0,0
"1251","15","11223",NA,0,0,1,0,0
"1252","15","11229",NA,0,0,0,0,0
"1253","26","23376",26,0,0,0,0,0
"1254","15","11237",NA,0,0,0,0,1
"1255","15","11217",NA,0,0,1,0,1
"1256","13","11590",NA,0,0,0,0,0
"1257","13","11592",NA,0,0,0,0,1
"1258","15","11219",NA,0,0,0,0,0
"1259","13","11593",NA,0,1,0,0,0
"1260","15","11218",NA,0,0,0,0,0
"1261","10","5916",NA,0,0,0,0,0
"1262","4","36774",99,0,0,0,0,0
"1263","3","4788",NA,0,0,1,0,0
"1264","15","11224",NA,0,0,0,0,0
"1265","33","36009",68,0,0,0,0,0
"1266","15","11206",NA,0,0,0,0,0
"1267","15","11201",NA,0,0,0,0,0
"1268","41","42509",45,0,0,0,0,1
"1269","46","43804",5,0,0,0,0,0
"1270","15","11200",NA,0,0,0,0,0
"1271","13","11581",NA,0,0,0,0,0
"1272","13","11582",NA,0,1,0,0,0
"1273","45","45374",90,1,0,0,1,1
"1274","41","42543",31,0,0,0,0,0
"1275","49","47511",NA,0,0,0,0,0
"1276","22","18238",88,1,0,0,0,0
"1277","10","5909",NA,0,1,0,0,1
"1278","41","42510",49,0,1,0,0,0
"1279","41","42528",41,1,0,1,1,0
"1280","41","42549",13,0,0,0,0,0
"1281","41","42516",48,0,0,0,0,0
"1282","41","42511",49,0,0,0,0,0
"1283","3","4798",NA,0,0,0,0,1
"1284","13","11586",NA,0,0,1,0,0
"1285","5","2153",55,0,0,0,0,0
"1286","2","23451",42,0,0,0,0,1
"1287","15","11216",NA,0,0,0,0,0
"1288","14","32053",47,0,0,0,0,0
"1289","28","24057",NA,0,0,0,1,0
"1290","15","11274",NA,0,0,0,0,0
"1291","15","11273",NA,0,0,0,0,0
"1292","15","11275",NA,0,0,0,0,0
"1293","15","11277",NA,0,0,0,0,0
"1294","15","11278",NA,0,0,0,0,0
"1295","15","11276",NA,0,1,1,0,1
"1296","10","34216",48,1,1,1,1,0
"1297","15","11261",NA,0,0,0,0,0
"1298","45","45294",74,0,0,1,0,0
"1299","28","24054",NA,0,0,0,0,0
"1300","45","45293",74,0,0,0,0,0
"1301","15","11267",NA,0,0,0,0,1
"1302","3","4703",NA,0,0,0,0,0
"1303","15","11266",NA,0,0,0,0,0
"1304","15","11265",NA,0,1,1,0,0
"1305","14","32029",55,1,0,0,1,0
"1306","40","49587",54,1,1,1,0,0
"1307","15","11252",NA,0,0,0,0,0
"1308","11","8668",NA,0,0,0,0,0
"1309","15","11251",NA,0,0,0,0,0
"1310","15","11250",NA,0,0,0,0,0
"1311","11","8674",NA,0,0,0,0,0
"1312","10","34224",61,0,0,1,1,1
"1313","10","34238",52,0,1,0,1,1
"1314","40","49284",84,0,0,0,0,0
"1315","11","8670",NA,0,0,0,0,0
"1316","15","11255",NA,0,0,0,0,0
"1317","40","49578",55,0,0,0,0,1
"1318","15","11257",NA,0,0,0,0,0
"1319","43","43091",69,0,1,1,1,1
"1320","15","11240",NA,0,0,0,0,0
"1321","28","24033",NA,0,0,0,0,0
"1322","28","24032",NA,0,0,0,0,0
"1323","15","11242",NA,0,0,0,0,0
"1324","15","11249",NA,0,0,0,0,1
"1325","11","39409",51,0,1,1,0,1
